Model,MDO3014
Firmware Version,1.30

Waveform Type,ANALOG,,,,,Waveform Type,DIGITAL
Point Format,Y,,,,,Point Format,Y
Horizontal Units,s,,,,,Horizontal Units,s
Horizontal Scale,4e-07,,,,,Horizontal Scale,4e-07
Horizontal Delay,4.28e-07,,,,,,
Sample Interval,4e-10,,,,,Sample Interval,2e-09
Record Length,10000,,,,,Record Length,2000
Gating,0.0% to 100.0%,,,,,Gating,0.1% to 100.0%
Probe Attenuation,10,10,1000,1,,,
Vertical Units,V,V,V,V,,Vertical Units,V
Vertical Offset,0,0,0,0,,Threshold Used,3.04
Vertical Scale,100,2,2000,1,,,
Vertical Position,-0.06,-3.32,-2.38,-4.08,,,
,,,,,,,
,,,,,,,
,,,,,,,
Label,di/dt,Current,MCP,Trigger,,Label,
TIME,CH1,CH2,CH3,CH4,,TIME,D0
-1.4364e-06,2,8.88178e-16,40,-0.04,,-8.940e-07,0
-1.4360e-06,2,8.88178e-16,40,0,,-8.920e-07,0
-1.4356e-06,-2,8.88178e-16,40,0,,-8.900e-07,0
-1.4352e-06,2,8.88178e-16,-40,-0.04,,-8.880e-07,0
-1.4348e-06,2,0.08,40,0,,-8.860e-07,0
-1.4344e-06,2,8.88178e-16,40,0,,-8.840e-07,0
-1.4340e-06,-2,8.88178e-16,40,0,,-8.820e-07,0
-1.4336e-06,-2,8.88178e-16,40,0,,-8.800e-07,0
-1.4332e-06,-2,8.88178e-16,40,0,,-8.780e-07,0
-1.4328e-06,-2,-0.08,40,0,,-8.760e-07,0
-1.4324e-06,-2,0.08,120,0,,-8.740e-07,0
-1.4320e-06,2,8.88178e-16,120,-0.04,,-8.720e-07,0
-1.4316e-06,2,8.88178e-16,120,-0.08,,-8.700e-07,0
-1.4312e-06,-2,0.08,-40,0,,-8.680e-07,0
-1.4308e-06,-2,0.08,40,-0.04,,-8.660e-07,0
-1.4304e-06,-2,8.88178e-16,40,-0.04,,-8.640e-07,0
-1.4300e-06,-2,8.88178e-16,40,-0.04,,-8.620e-07,0
-1.4296e-06,2,8.88178e-16,40,-0.04,,-8.600e-07,0
-1.4292e-06,2,8.88178e-16,-40,-0.04,,-8.580e-07,0
-1.4288e-06,-2,0.08,-40,0,,-8.560e-07,0
-1.4284e-06,2,0.08,40,-0.04,,-8.540e-07,0
-1.4280e-06,2,8.88178e-16,40,-0.04,,-8.520e-07,0
-1.4276e-06,2,8.88178e-16,-40,0,,-8.500e-07,0
-1.4272e-06,-2,8.88178e-16,-40,-0.04,,-8.480e-07,0
-1.4268e-06,2,8.88178e-16,40,0,,-8.460e-07,0
-1.4264e-06,-2,0.08,120,0,,-8.440e-07,0
-1.4260e-06,-2,8.88178e-16,40,0,,-8.420e-07,0
-1.4256e-06,-2,8.88178e-16,40,-0.04,,-8.400e-07,0
-1.4252e-06,-2,8.88178e-16,-40,0,,-8.380e-07,0
-1.4248e-06,2,8.88178e-16,120,0.04,,-8.360e-07,0
-1.4244e-06,-2,-0.08,40,0,,-8.340e-07,0
-1.4240e-06,-2,8.88178e-16,40,0,,-8.320e-07,0
-1.4236e-06,2,8.88178e-16,40,-0.08,,-8.300e-07,0
-1.4232e-06,2,0.08,40,0,,-8.280e-07,0
-1.4228e-06,2,8.88178e-16,40,0,,-8.260e-07,0
-1.4224e-06,2,0.08,40,0,,-8.240e-07,0
-1.4220e-06,2,8.88178e-16,40,-0.04,,-8.220e-07,0
-1.4216e-06,-2,8.88178e-16,-40,0,,-8.200e-07,0
-1.4212e-06,-6,8.88178e-16,40,0,,-8.180e-07,0
-1.4208e-06,2,-0.16,40,0.04,,-8.160e-07,0
-1.4204e-06,-2,8.88178e-16,40,0,,-8.140e-07,0
-1.4200e-06,-6,8.88178e-16,-40,0,,-8.120e-07,0
-1.4196e-06,-2,8.88178e-16,-40,-0.04,,-8.100e-07,0
-1.4192e-06,-6,8.88178e-16,40,0,,-8.080e-07,0
-1.4188e-06,2,8.88178e-16,40,0,,-8.060e-07,0
-1.4184e-06,2,8.88178e-16,40,0,,-8.040e-07,0
-1.4180e-06,2,0.08,-40,-0.04,,-8.020e-07,0
-1.4176e-06,2,8.88178e-16,40,-0.04,,-8.000e-07,0
-1.4172e-06,2,8.88178e-16,40,0,,-7.980e-07,0
-1.4168e-06,-2,-0.08,-40,-0.04,,-7.960e-07,0
-1.4164e-06,2,8.88178e-16,40,-0.08,,-7.940e-07,0
-1.4160e-06,-2,8.88178e-16,40,-0.04,,-7.920e-07,0
-1.4156e-06,2,8.88178e-16,40,0,,-7.900e-07,0
-1.4152e-06,2,-0.08,-40,0,,-7.880e-07,0
-1.4148e-06,2,-0.08,40,-0.04,,-7.860e-07,0
-1.4144e-06,2,8.88178e-16,40,-0.04,,-7.840e-07,0
-1.4140e-06,2,8.88178e-16,120,-0.04,,-7.820e-07,0
-1.4136e-06,-6,8.88178e-16,40,0.04,,-7.800e-07,0
-1.4132e-06,2,8.88178e-16,120,0,,-7.780e-07,0
-1.4128e-06,-2,8.88178e-16,-40,-0.04,,-7.760e-07,0
-1.4124e-06,2,8.88178e-16,-40,0,,-7.740e-07,0
-1.4120e-06,2,8.88178e-16,-40,0,,-7.720e-07,0
-1.4116e-06,2,-0.08,40,0,,-7.700e-07,0
-1.4112e-06,2,8.88178e-16,40,-0.04,,-7.680e-07,0
-1.4108e-06,2,8.88178e-16,40,0,,-7.660e-07,0
-1.4104e-06,2,0.08,40,0,,-7.640e-07,0
-1.4100e-06,-6,0.08,40,-0.04,,-7.620e-07,0
-1.4096e-06,2,8.88178e-16,-40,0,,-7.600e-07,0
-1.4092e-06,2,-0.08,40,-0.04,,-7.580e-07,0
-1.4088e-06,2,8.88178e-16,40,0,,-7.560e-07,0
-1.4084e-06,2,8.88178e-16,40,0,,-7.540e-07,0
-1.4080e-06,-2,8.88178e-16,40,0,,-7.520e-07,0
-1.4076e-06,-2,8.88178e-16,40,-0.04,,-7.500e-07,0
-1.4072e-06,2,0.08,40,-0.04,,-7.480e-07,0
-1.4068e-06,2,0.08,40,0,,-7.460e-07,0
-1.4064e-06,2,-0.08,40,0,,-7.440e-07,0
-1.4060e-06,2,-0.08,-40,-0.08,,-7.420e-07,0
-1.4056e-06,2,0.08,40,0,,-7.400e-07,0
-1.4052e-06,2,0.08,120,0,,-7.380e-07,0
-1.4048e-06,2,0.08,-40,-0.04,,-7.360e-07,0
-1.4044e-06,6,0.08,40,0.04,,-7.340e-07,0
-1.4040e-06,2,8.88178e-16,40,0.04,,-7.320e-07,0
-1.4036e-06,2,8.88178e-16,40,0,,-7.300e-07,0
-1.4032e-06,2,8.88178e-16,40,-0.04,,-7.280e-07,0
-1.4028e-06,2,-0.08,40,-0.04,,-7.260e-07,0
-1.4024e-06,2,8.88178e-16,40,-0.04,,-7.240e-07,0
-1.4020e-06,2,8.88178e-16,40,0,,-7.220e-07,0
-1.4016e-06,2,8.88178e-16,40,0.04,,-7.200e-07,0
-1.4012e-06,2,8.88178e-16,40,0,,-7.180e-07,0
-1.4008e-06,2,0.08,40,-0.04,,-7.160e-07,0
-1.4004e-06,2,8.88178e-16,40,-0.04,,-7.140e-07,0
-1.4000e-06,2,8.88178e-16,40,0,,-7.120e-07,0
-1.3996e-06,2,0.08,40,0,,-7.100e-07,0
-1.3992e-06,-2,0.08,40,-0.04,,-7.080e-07,0
-1.3988e-06,-6,8.88178e-16,120,-0.04,,-7.060e-07,0
-1.3984e-06,-2,8.88178e-16,-40,-0.04,,-7.040e-07,0
-1.3980e-06,2,-0.08,40,-0.08,,-7.020e-07,0
-1.3976e-06,2,8.88178e-16,-40,-0.04,,-7.000e-07,0
-1.3972e-06,-2,-0.08,-40,0,,-6.980e-07,0
-1.3968e-06,2,8.88178e-16,40,0,,-6.960e-07,0
-1.3964e-06,2,8.88178e-16,40,-0.04,,-6.940e-07,0
-1.3960e-06,-2,-0.08,-40,0,,-6.920e-07,0
-1.3956e-06,-2,8.88178e-16,40,-0.08,,-6.900e-07,0
-1.3952e-06,-2,8.88178e-16,40,-0.04,,-6.880e-07,0
-1.3948e-06,2,0.08,40,0,,-6.860e-07,0
-1.3944e-06,-2,8.88178e-16,40,0.04,,-6.840e-07,0
-1.3940e-06,2,8.88178e-16,-40,0,,-6.820e-07,0
-1.3936e-06,2,0.08,40,0,,-6.800e-07,0
-1.3932e-06,2,0.08,120,-0.04,,-6.780e-07,0
-1.3928e-06,2,-0.08,120,0,,-6.760e-07,0
-1.3924e-06,2,8.88178e-16,-40,0,,-6.740e-07,0
-1.3920e-06,2,-0.08,40,0.04,,-6.720e-07,0
-1.3916e-06,2,8.88178e-16,40,0,,-6.700e-07,0
-1.3912e-06,-2,8.88178e-16,40,0,,-6.680e-07,0
-1.3908e-06,2,8.88178e-16,-40,-0.04,,-6.660e-07,0
-1.3904e-06,2,-0.16,40,-0.04,,-6.640e-07,0
-1.3900e-06,2,-0.08,40,0,,-6.620e-07,0
-1.3896e-06,2,-0.08,40,0.04,,-6.600e-07,0
-1.3892e-06,2,-0.08,40,-0.04,,-6.580e-07,0
-1.3888e-06,-2,0.08,40,0,,-6.560e-07,0
-1.3884e-06,2,8.88178e-16,120,0,,-6.540e-07,0
-1.3880e-06,-6,0.08,40,0,,-6.520e-07,0
-1.3876e-06,-2,0.08,-40,0.04,,-6.500e-07,0
-1.3872e-06,-2,0.08,40,-0.04,,-6.480e-07,0
-1.3868e-06,-6,8.88178e-16,40,0,,-6.460e-07,0
-1.3864e-06,-6,8.88178e-16,-40,0,,-6.440e-07,0
-1.3860e-06,-2,-0.08,40,0,,-6.420e-07,0
-1.3856e-06,-2,-0.08,-40,-0.04,,-6.400e-07,0
-1.3852e-06,-6,-0.08,-120,-0.04,,-6.380e-07,0
-1.3848e-06,-6,8.88178e-16,120,-0.08,,-6.360e-07,0
-1.3844e-06,-2,0.08,40,-0.04,,-6.340e-07,0
-1.3840e-06,-2,8.88178e-16,120,-0.04,,-6.320e-07,0
-1.3836e-06,-2,8.88178e-16,40,0,,-6.300e-07,0
-1.3832e-06,-2,8.88178e-16,-40,0.04,,-6.280e-07,0
-1.3828e-06,-6,-0.08,-40,-0.04,,-6.260e-07,0
-1.3824e-06,-6,0.08,40,0,,-6.240e-07,0
-1.3820e-06,-6,8.88178e-16,-40,-0.04,,-6.220e-07,0
-1.3816e-06,-6,8.88178e-16,40,0,,-6.200e-07,0
-1.3812e-06,2,8.88178e-16,-40,0,,-6.180e-07,0
-1.3808e-06,2,-0.08,40,0,,-6.160e-07,0
-1.3804e-06,2,8.88178e-16,40,0.04,,-6.140e-07,0
-1.3800e-06,2,0.08,40,0,,-6.120e-07,0
-1.3796e-06,2,8.88178e-16,40,-0.04,,-6.100e-07,0
-1.3792e-06,-2,8.88178e-16,-40,-0.04,,-6.080e-07,0
-1.3788e-06,2,8.88178e-16,40,0,,-6.060e-07,0
-1.3784e-06,2,8.88178e-16,-40,-0.04,,-6.040e-07,0
-1.3780e-06,2,0.08,-40,-0.04,,-6.020e-07,0
-1.3776e-06,2,0.08,-40,0,,-6.000e-07,0
-1.3772e-06,-2,8.88178e-16,40,-0.04,,-5.980e-07,0
-1.3768e-06,2,8.88178e-16,120,0.04,,-5.960e-07,0
-1.3764e-06,2,8.88178e-16,40,0.08,,-5.940e-07,0
-1.3760e-06,2,8.88178e-16,40,-0.04,,-5.920e-07,0
-1.3756e-06,2,8.88178e-16,40,0,,-5.900e-07,0
-1.3752e-06,2,-0.08,40,-0.08,,-5.880e-07,0
-1.3748e-06,2,8.88178e-16,40,-0.04,,-5.860e-07,0
-1.3744e-06,2,8.88178e-16,40,-0.04,,-5.840e-07,0
-1.3740e-06,2,0.08,40,0,,-5.820e-07,0
-1.3736e-06,2,8.88178e-16,120,-0.04,,-5.800e-07,0
-1.3732e-06,2,8.88178e-16,40,0,,-5.780e-07,0
-1.3728e-06,2,8.88178e-16,40,0.04,,-5.760e-07,0
-1.3724e-06,2,8.88178e-16,-40,0,,-5.740e-07,0
-1.3720e-06,2,8.88178e-16,40,-0.08,,-5.720e-07,0
-1.3716e-06,2,0.08,-40,0,,-5.700e-07,0
-1.3712e-06,2,0.08,-40,-0.04,,-5.680e-07,0
-1.3708e-06,2,0.08,40,-0.04,,-5.660e-07,0
-1.3704e-06,2,8.88178e-16,40,-0.08,,-5.640e-07,0
-1.3700e-06,2,-0.08,40,0,,-5.620e-07,0
-1.3696e-06,2,8.88178e-16,40,-0.04,,-5.600e-07,0
-1.3692e-06,-2,-0.08,120,0,,-5.580e-07,0
-1.3688e-06,2,8.88178e-16,40,0.04,,-5.560e-07,0
-1.3684e-06,2,0.08,40,0,,-5.540e-07,0
-1.3680e-06,2,0.08,-40,0,,-5.520e-07,0
-1.3676e-06,2,8.88178e-16,40,0,,-5.500e-07,0
-1.3672e-06,-2,-0.08,40,0.04,,-5.480e-07,0
-1.3668e-06,-2,-0.08,40,-0.04,,-5.460e-07,0
-1.3664e-06,2,8.88178e-16,40,0,,-5.440e-07,0
-1.3660e-06,-2,0.08,40,-0.04,,-5.420e-07,0
-1.3656e-06,-2,8.88178e-16,40,-0.04,,-5.400e-07,0
-1.3652e-06,-2,8.88178e-16,40,-0.04,,-5.380e-07,0
-1.3648e-06,2,8.88178e-16,40,0,,-5.360e-07,0
-1.3644e-06,-2,0.08,40,-0.04,,-5.340e-07,0
-1.3640e-06,-2,0.08,40,0,,-5.320e-07,0
-1.3636e-06,-2,-0.08,-40,-0.04,,-5.300e-07,0
-1.3632e-06,-2,8.88178e-16,40,0,,-5.280e-07,0
-1.3628e-06,-2,-0.16,-40,0,,-5.260e-07,0
-1.3624e-06,-6,8.88178e-16,40,0,,-5.240e-07,0
-1.3620e-06,-6,8.88178e-16,40,0,,-5.220e-07,0
-1.3616e-06,-6,0.08,40,0,,-5.200e-07,0
-1.3612e-06,2,0.08,40,-0.04,,-5.180e-07,0
-1.3608e-06,2,0.08,-120,-0.04,,-5.160e-07,0
-1.3604e-06,2,8.88178e-16,-40,0.04,,-5.140e-07,0
-1.3600e-06,-2,-0.08,40,0,,-5.120e-07,0
-1.3596e-06,-2,0.08,40,0,,-5.100e-07,0
-1.3592e-06,-2,8.88178e-16,40,0,,-5.080e-07,0
-1.3588e-06,2,8.88178e-16,40,0,,-5.060e-07,0
-1.3584e-06,2,8.88178e-16,-40,0,,-5.040e-07,0
-1.3580e-06,2,8.88178e-16,40,-0.04,,-5.020e-07,0
-1.3576e-06,-2,8.88178e-16,-40,0.04,,-5.000e-07,0
-1.3572e-06,-2,8.88178e-16,40,0,,-4.980e-07,0
-1.3568e-06,-2,8.88178e-16,-40,0,,-4.960e-07,0
-1.3564e-06,2,8.88178e-16,-40,0.04,,-4.940e-07,0
-1.3560e-06,-2,-0.08,40,0,,-4.920e-07,0
-1.3556e-06,2,0.08,120,-0.04,,-4.900e-07,0
-1.3552e-06,-2,8.88178e-16,40,-0.04,,-4.880e-07,0
-1.3548e-06,-2,0.08,40,-0.04,,-4.860e-07,0
-1.3544e-06,-2,0.08,40,-0.04,,-4.840e-07,0
-1.3540e-06,2,0.08,40,0,,-4.820e-07,0
-1.3536e-06,2,0.08,40,0,,-4.800e-07,0
-1.3532e-06,2,8.88178e-16,-40,-0.08,,-4.780e-07,0
-1.3528e-06,-2,-0.08,120,-0.04,,-4.760e-07,0
-1.3524e-06,2,8.88178e-16,40,-0.08,,-4.740e-07,0
-1.3520e-06,2,-0.08,120,0,,-4.720e-07,0
-1.3516e-06,2,8.88178e-16,40,0.04,,-4.700e-07,0
-1.3512e-06,-2,0.08,-40,-0.04,,-4.680e-07,0
-1.3508e-06,2,0.08,-40,0,,-4.660e-07,0
-1.3504e-06,-2,0.08,40,0,,-4.640e-07,0
-1.3500e-06,2,-0.08,40,0,,-4.620e-07,0
-1.3496e-06,-2,-0.08,-40,-0.04,,-4.600e-07,0
-1.3492e-06,2,8.88178e-16,40,-0.04,,-4.580e-07,0
-1.3488e-06,2,8.88178e-16,40,-0.04,,-4.560e-07,0
-1.3484e-06,2,8.88178e-16,40,-0.04,,-4.540e-07,0
-1.3480e-06,2,8.88178e-16,40,-0.04,,-4.520e-07,0
-1.3476e-06,2,8.88178e-16,-40,-0.04,,-4.500e-07,0
-1.3472e-06,-2,8.88178e-16,40,-0.04,,-4.480e-07,0
-1.3468e-06,2,0.08,40,0,,-4.460e-07,0
-1.3464e-06,-2,0.08,40,0,,-4.440e-07,0
-1.3460e-06,-2,8.88178e-16,40,-0.04,,-4.420e-07,0
-1.3456e-06,-2,8.88178e-16,40,-0.04,,-4.400e-07,0
-1.3452e-06,-6,-0.08,-40,0,,-4.380e-07,0
-1.3448e-06,-2,8.88178e-16,40,-0.04,,-4.360e-07,0
-1.3444e-06,-2,0.08,40,0,,-4.340e-07,0
-1.3440e-06,-2,8.88178e-16,40,0,,-4.320e-07,0
-1.3436e-06,-2,8.88178e-16,40,-0.04,,-4.300e-07,0
-1.3432e-06,-2,0.08,40,0,,-4.280e-07,0
-1.3428e-06,2,8.88178e-16,40,-0.04,,-4.260e-07,0
-1.3424e-06,2,-0.08,40,-0.04,,-4.240e-07,0
-1.3420e-06,2,8.88178e-16,40,0,,-4.220e-07,0
-1.3416e-06,-6,0.08,-40,-0.04,,-4.200e-07,0
-1.3412e-06,-2,0.08,40,0.04,,-4.180e-07,0
-1.3408e-06,-6,8.88178e-16,40,-0.04,,-4.160e-07,0
-1.3404e-06,-6,8.88178e-16,40,0,,-4.140e-07,0
-1.3400e-06,-2,0.08,40,0,,-4.120e-07,0
-1.3396e-06,-2,0.08,40,0,,-4.100e-07,0
-1.3392e-06,-2,8.88178e-16,40,0,,-4.080e-07,0
-1.3388e-06,2,0.08,40,0,,-4.060e-07,0
-1.3384e-06,2,0.08,120,0,,-4.040e-07,0
-1.3380e-06,2,8.88178e-16,120,-0.08,,-4.020e-07,0
-1.3376e-06,2,0.08,40,0,,-4.000e-07,0
-1.3372e-06,2,8.88178e-16,120,0,,-3.980e-07,0
-1.3368e-06,2,8.88178e-16,40,0,,-3.960e-07,0
-1.3364e-06,2,0.08,40,0,,-3.940e-07,0
-1.3360e-06,2,0.08,120,0.04,,-3.920e-07,0
-1.3356e-06,2,0.08,120,-0.04,,-3.900e-07,0
-1.3352e-06,2,0.08,40,0,,-3.880e-07,0
-1.3348e-06,2,8.88178e-16,120,-0.04,,-3.860e-07,0
-1.3344e-06,2,8.88178e-16,40,0,,-3.840e-07,0
-1.3340e-06,2,-0.16,40,-0.04,,-3.820e-07,0
-1.3336e-06,2,-0.08,-40,0,,-3.800e-07,0
-1.3332e-06,2,8.88178e-16,-40,0,,-3.780e-07,0
-1.3328e-06,2,0.08,-40,0,,-3.760e-07,0
-1.3324e-06,2,0.08,-40,-0.04,,-3.740e-07,0
-1.3320e-06,2,8.88178e-16,40,0.04,,-3.720e-07,0
-1.3316e-06,2,0.08,40,0,,-3.700e-07,0
-1.3312e-06,2,0.08,-40,0,,-3.680e-07,0
-1.3308e-06,2,0.16,-40,0,,-3.660e-07,0
-1.3304e-06,-10,0.08,-40,0.04,,-3.640e-07,0
-1.3300e-06,-14,0.08,-40,0,,-3.620e-07,0
-1.3296e-06,-22,0.08,-40,0,,-3.600e-07,0
-1.3292e-06,-30,0.08,120,-0.04,,-3.580e-07,0
-1.3288e-06,-50,-0.08,40,-0.04,,-3.560e-07,0
-1.3284e-06,-58,0.08,40,0,,-3.540e-07,0
-1.3280e-06,-58,8.88178e-16,40,0,,-3.520e-07,0
-1.3276e-06,-46,8.88178e-16,40,0,,-3.500e-07,0
-1.3272e-06,-26,8.88178e-16,40,-0.04,,-3.480e-07,0
-1.3268e-06,-10,8.88178e-16,120,-0.04,,-3.460e-07,0
-1.3264e-06,-2,0.08,40,0,,-3.440e-07,0
-1.3260e-06,2,0.08,40,0.04,,-3.420e-07,0
-1.3256e-06,22,0.16,40,0.04,,-3.400e-07,0
-1.3252e-06,30,0.16,-40,-0.04,,-3.380e-07,0
-1.3248e-06,46,0.16,-40,-0.04,,-3.360e-07,0
-1.3244e-06,46,8.88178e-16,-40,0,,-3.340e-07,0
-1.3240e-06,46,8.88178e-16,40,0.04,,-3.320e-07,0
-1.3236e-06,42,0.08,-40,-0.04,,-3.300e-07,0
-1.3232e-06,34,0.16,40,-0.04,,-3.280e-07,0
-1.3228e-06,30,0.08,-40,0,,-3.260e-07,0
-1.3224e-06,34,8.88178e-16,40,0,,-3.240e-07,0
-1.3220e-06,30,0.08,40,0,,-3.220e-07,0
-1.3216e-06,30,8.88178e-16,40,-0.04,,-3.200e-07,0
-1.3212e-06,22,0.08,40,0,,-3.180e-07,0
-1.3208e-06,14,8.88178e-16,40,0,,-3.160e-07,0
-1.3204e-06,10,-0.08,-40,0,,-3.140e-07,0
-1.3200e-06,6,8.88178e-16,40,0,,-3.120e-07,0
-1.3196e-06,2,-0.08,40,0,,-3.100e-07,0
-1.3192e-06,2,0.08,-40,-0.04,,-3.080e-07,0
-1.3188e-06,2,8.88178e-16,-120,0,,-3.060e-07,0
-1.3184e-06,-6,8.88178e-16,-40,0,,-3.040e-07,0
-1.3180e-06,-10,8.88178e-16,40,0.04,,-3.020e-07,0
-1.3176e-06,-14,-0.24,40,0,,-3.000e-07,0
-1.3172e-06,-14,-0.24,-120,0,,-2.980e-07,0
-1.3168e-06,-18,8.88178e-16,40,0,,-2.960e-07,0
-1.3164e-06,-22,0.08,40,0,,-2.940e-07,0
-1.3160e-06,-18,0.08,40,0,,-2.920e-07,0
-1.3156e-06,-26,0.08,40,0,,-2.900e-07,0
-1.3152e-06,-22,8.88178e-16,-40,0,,-2.880e-07,0
-1.3148e-06,-22,-0.08,40,0,,-2.860e-07,0
-1.3144e-06,-22,-0.08,40,0,,-2.840e-07,0
-1.3140e-06,-14,-0.08,40,0,,-2.820e-07,0
-1.3136e-06,2,-0.08,40,0,,-2.800e-07,0
-1.3132e-06,2,-0.08,40,0,,-2.780e-07,0
-1.3128e-06,2,8.88178e-16,-40,0,,-2.760e-07,0
-1.3124e-06,2,8.88178e-16,40,0,,-2.740e-07,0
-1.3120e-06,2,8.88178e-16,40,0,,-2.720e-07,0
-1.3116e-06,-10,0.08,-40,0,,-2.700e-07,0
-1.3112e-06,-10,0.16,-40,-0.08,,-2.680e-07,0
-1.3108e-06,-14,0.08,40,0,,-2.660e-07,0
-1.3104e-06,-18,8.88178e-16,40,-0.04,,-2.640e-07,0
-1.3100e-06,-18,8.88178e-16,120,-0.04,,-2.620e-07,0
-1.3096e-06,-18,8.88178e-16,40,0,,-2.600e-07,0
-1.3092e-06,-10,8.88178e-16,40,-0.04,,-2.580e-07,0
-1.3088e-06,-2,8.88178e-16,40,-0.04,,-2.560e-07,0
-1.3084e-06,2,8.88178e-16,40,-0.04,,-2.540e-07,0
-1.3080e-06,2,-0.08,40,-0.08,,-2.520e-07,0
-1.3076e-06,14,-0.08,40,0,,-2.500e-07,0
-1.3072e-06,30,0.08,40,0.04,,-2.480e-07,0
-1.3068e-06,34,0.08,40,0,,-2.460e-07,0
-1.3064e-06,22,8.88178e-16,-40,0,,-2.440e-07,0
-1.3060e-06,-6,8.88178e-16,-40,-0.04,,-2.420e-07,0
-1.3056e-06,-22,0.16,40,0,,-2.400e-07,0
-1.3052e-06,-22,0.16,40,0,,-2.380e-07,0
-1.3048e-06,-18,0.08,40,0,,-2.360e-07,0
-1.3044e-06,-14,8.88178e-16,40,-0.04,,-2.340e-07,0
-1.3040e-06,-18,-0.16,40,0,,-2.320e-07,0
-1.3036e-06,-14,-0.16,120,-0.04,,-2.300e-07,0
-1.3032e-06,-14,-0.24,120,-0.04,,-2.280e-07,0
-1.3028e-06,-6,-0.16,40,-0.08,,-2.260e-07,0
-1.3024e-06,2,-0.08,-40,-0.04,,-2.240e-07,0
-1.3020e-06,6,-0.08,120,0,,-2.220e-07,0
-1.3016e-06,6,8.88178e-16,120,-0.04,,-2.200e-07,0
-1.3012e-06,2,-0.08,40,0,,-2.180e-07,0
-1.3008e-06,2,8.88178e-16,-40,0.04,,-2.160e-07,0
-1.3004e-06,-6,0.08,-40,0,,-2.140e-07,0
-1.3000e-06,-22,0.08,-40,0,,-2.120e-07,0
-1.2996e-06,-22,8.88178e-16,-40,0,,-2.100e-07,0
-1.2992e-06,-30,8.88178e-16,40,-0.04,,-2.080e-07,0
-1.2988e-06,-30,-0.24,-40,0,,-2.060e-07,0
-1.2984e-06,-34,-0.32,40,-0.04,,-2.040e-07,0
-1.2980e-06,-34,-0.16,40,-0.04,,-2.020e-07,0
-1.2976e-06,-30,-0.32,120,0.04,,-2.000e-07,0
-1.2972e-06,-26,8.88178e-16,40,0,,-1.980e-07,0
-1.2968e-06,-22,8.88178e-16,40,-0.04,,-1.960e-07,0
-1.2964e-06,-22,-0.08,40,-0.04,,-1.940e-07,0
-1.2960e-06,-26,8.88178e-16,-40,0,,-1.920e-07,0
-1.2956e-06,-26,-0.08,-40,0,,-1.900e-07,0
-1.2952e-06,-22,8.88178e-16,-40,0,,-1.880e-07,0
-1.2948e-06,-14,0.08,-40,-0.04,,-1.860e-07,0
-1.2944e-06,-22,0.16,120,-0.04,,-1.840e-07,0
-1.2940e-06,-34,0.08,40,-0.04,,-1.820e-07,0
-1.2936e-06,-50,8.88178e-16,-40,-0.04,,-1.800e-07,0
-1.2932e-06,-54,0.08,40,-0.04,,-1.780e-07,0
-1.2928e-06,-62,-0.16,40,0,,-1.760e-07,0
-1.2924e-06,-70,-0.24,40,-0.04,,-1.740e-07,0
-1.2920e-06,-70,-0.16,-40,0,,-1.720e-07,0
-1.2916e-06,-66,-0.16,40,0,,-1.700e-07,0
-1.2912e-06,-58,-0.08,40,0,,-1.680e-07,0
-1.2908e-06,-46,-0.16,40,0.04,,-1.660e-07,0
-1.2904e-06,-34,-0.08,40,-0.04,,-1.640e-07,0
-1.2900e-06,-38,0.08,40,-0.04,,-1.620e-07,0
-1.2896e-06,-38,0.08,40,-0.04,,-1.600e-07,0
-1.2892e-06,-42,0.08,40,-0.04,,-1.580e-07,0
-1.2888e-06,-38,0.08,-40,-0.04,,-1.560e-07,0
-1.2884e-06,-38,8.88178e-16,40,0,,-1.540e-07,0
-1.2880e-06,-38,-0.08,40,-0.04,,-1.520e-07,0
-1.2876e-06,-42,0.08,40,-0.04,,-1.500e-07,0
-1.2872e-06,-42,0.08,40,0,,-1.480e-07,0
-1.2868e-06,-46,0.16,40,0,,-1.460e-07,0
-1.2864e-06,-42,0.08,40,0,,-1.440e-07,0
-1.2860e-06,-54,8.88178e-16,40,0,,-1.420e-07,0
-1.2856e-06,-62,-0.08,-40,0,,-1.400e-07,0
-1.2852e-06,-62,-0.16,-40,-0.04,,-1.380e-07,0
-1.2848e-06,-50,-0.16,40,-0.04,,-1.360e-07,0
-1.2844e-06,-46,8.88178e-16,40,-0.04,,-1.340e-07,0
-1.2840e-06,-50,0.08,120,0,,-1.320e-07,0
-1.2836e-06,-54,0.24,-40,-0.04,,-1.300e-07,0
-1.2832e-06,-58,0.16,40,-0.04,,-1.280e-07,0
-1.2828e-06,-54,0.16,40,-0.04,,-1.260e-07,0
-1.2824e-06,-58,-0.24,40,0,,-1.240e-07,0
-1.2820e-06,-66,-0.24,-40,0,,-1.220e-07,0
-1.2816e-06,-70,-0.32,-40,0,,-1.200e-07,0
-1.2812e-06,-74,-0.24,40,-0.04,,-1.180e-07,0
-1.2808e-06,-78,-0.32,40,0,,-1.160e-07,0
-1.2804e-06,-70,-0.16,40,0,,-1.140e-07,0
-1.2800e-06,-70,-0.08,40,-0.04,,-1.120e-07,0
-1.2796e-06,-70,-0.08,40,0,,-1.100e-07,0
-1.2792e-06,-62,8.88178e-16,40,0,,-1.080e-07,0
-1.2788e-06,-54,8.88178e-16,40,0,,-1.060e-07,0
