lambda_nm,intensity
3.140137634277343750e+02,8.197549730539321899e-03
3.137900695800781250e+02,8.829837664961814880e-03
3.135663757324218750e+02,7.670316379517316818e-03
3.133426818847656250e+02,7.423929870128631592e-03
3.131190185546875000e+02,5.803618580102920532e-03
3.128953247070312500e+02,5.431671626865863800e-03
3.126716308593750000e+02,5.636706016957759857e-03
3.124479675292968750e+02,5.982598755508661270e-03
3.122242736816406250e+02,7.168690208345651627e-03
3.120005798339843750e+02,7.142337039113044739e-03
3.117769165039062500e+02,6.006326060742139816e-03
3.115532226562500000e+02,7.447069510817527771e-03
3.113295288085937500e+02,7.515945006161928177e-03
3.111058349609375000e+02,1.021672412753105164e-02
3.108821411132812500e+02,1.970713213086128235e-02
3.106584777832031250e+02,1.532675139605998993e-02
3.104347839355468750e+02,5.774100776761770248e-03
3.102111206054687500e+02,7.644346915185451508e-03
3.099874267578125000e+02,8.646602742373943329e-03
3.097637329101562500e+02,8.547324687242507935e-03
3.095400695800781250e+02,8.154727518558502197e-03
3.093163757324218750e+02,7.094549946486949921e-03
3.090926818847656250e+02,7.487489376217126846e-03
3.088689880371093750e+02,8.069016970694065094e-03
3.086452941894531250e+02,8.143321610987186432e-03
3.084216308593750000e+02,7.748451083898544312e-03
3.081979370117187500e+02,4.706892650574445724e-03
3.079742736816406250e+02,4.682348109781742096e-03
3.077505798339843750e+02,5.674141924828290939e-03
3.075268859863281250e+02,5.360485520213842392e-03
3.073032226562500000e+02,4.657049663364887238e-03
3.070794982910156250e+02,6.014719139784574509e-03
3.068558044433593750e+02,8.916523307561874390e-03
3.066321411132812500e+02,9.652185253798961639e-03
3.064084472656250000e+02,9.393617510795593262e-03
3.061847839355468750e+02,8.865540847182273865e-03
3.059610900878906250e+02,7.622820790857076645e-03
3.057373962402343750e+02,7.685250137001276016e-03
3.055137329101562500e+02,7.529693655669689178e-03
3.052900390625000000e+02,7.003999315202236176e-03
3.050663757324218750e+02,6.841915193945169449e-03
3.048426513671875000e+02,8.041460998356342316e-03
3.046189575195312500e+02,1.000675652176141739e-02
3.043952941894531250e+02,9.848724119365215302e-03
3.041716003417968750e+02,8.857397362589836121e-03
3.039479370117187500e+02,7.676613517105579376e-03
3.037242431640625000e+02,8.202152326703071594e-03
3.035005493164062500e+02,7.993724197149276733e-03
3.032768859863281250e+02,8.436935022473335266e-03
3.030531921386718750e+02,9.768879041075706482e-03
3.028294982910156250e+02,9.482378140091896057e-03
3.026058044433593750e+02,9.563747793436050415e-03
3.023821105957031250e+02,9.248492307960987091e-03
3.021584472656250000e+02,8.521073497831821442e-03
3.019347534179687500e+02,8.541784249246120453e-03
3.017110595703125000e+02,8.256877772510051727e-03
3.014873962402343750e+02,7.501395419239997864e-03
3.012637023925781250e+02,7.435258943587541580e-03
3.010400390625000000e+02,7.560286205261945724e-03
3.008163452148437500e+02,7.045309059321880341e-03
3.005926513671875000e+02,5.388116464018821716e-03
3.003689575195312500e+02,6.111988332122564316e-03
3.001452636718750000e+02,7.919794879853725433e-03
2.999216003417968750e+02,8.133999072015285492e-03
2.996979064941406250e+02,8.584073744714260101e-03
2.994742126464843750e+02,9.439209476113319397e-03
2.992505493164062500e+02,6.978814490139484406e-03
2.990268554687500000e+02,5.485480651259422302e-03
2.988031921386718750e+02,6.931754760444164276e-03
2.985794982910156250e+02,7.850867696106433868e-03
2.983557739257812500e+02,8.005423471331596375e-03
2.981321105957031250e+02,9.068208746612071991e-03
2.979084167480468750e+02,9.961421601474285126e-03
2.976847229003906250e+02,9.586387313902378082e-03
2.974610595703125000e+02,8.768122643232345581e-03
2.972373657226562500e+02,6.565351504832506180e-03
2.970137023925781250e+02,6.243869196623563766e-03
2.967900085449218750e+02,6.944522727280855179e-03
2.965663146972656250e+02,8.016479201614856720e-03
2.963426513671875000e+02,8.619151078164577484e-03
2.961189270019531250e+02,8.696349337697029114e-03
2.958952636718750000e+02,8.953752927482128143e-03
2.956715698242187500e+02,7.076923269778490067e-03
2.954478759765625000e+02,6.790158338844776154e-03
2.952242126464843750e+02,8.454756811261177063e-03
2.950005187988281250e+02,8.793580345809459686e-03
2.947768554687500000e+02,8.892296813428401947e-03
2.945531616210937500e+02,9.604327380657196045e-03
2.943294677734375000e+02,9.061350487172603607e-03
2.941057739257812500e+02,7.285295054316520691e-03
2.938820800781250000e+02,6.562833674252033234e-03
2.936584167480468750e+02,6.972094997763633728e-03
2.934347229003906250e+02,9.242908097803592682e-03
2.932110290527343750e+02,9.944644756615161896e-03
2.929873657226562500e+02,8.023131638765335083e-03
2.927636718750000000e+02,8.727528154850006104e-03
2.925399780273437500e+02,1.018364913761615753e-02
2.923163146972656250e+02,9.829291142523288727e-03
2.920926208496093750e+02,9.502260014414787292e-03
2.918689270019531250e+02,8.424136787652969360e-03
2.916452331542968750e+02,7.738290820270776749e-03
2.914215393066406250e+02,8.079149760305881500e-03
2.911978759765625000e+02,7.864275947213172913e-03
2.909741821289062500e+02,8.309354074299335480e-03
2.907505187988281250e+02,1.001126505434513092e-02
2.905268249511718750e+02,9.932944551110267639e-03
2.903031311035156250e+02,9.136671200394630432e-03
2.900794677734375000e+02,7.881937548518180847e-03
2.898557739257812500e+02,7.791982963681221008e-03
2.896320800781250000e+02,7.843533530831336975e-03
2.894083862304687500e+02,9.013315662741661072e-03
2.891846923828125000e+02,1.049271132797002792e-02
2.889610290527343750e+02,1.014061737805604935e-02
2.887373352050781250e+02,9.605376049876213074e-03
2.885136718750000000e+02,8.991944603621959686e-03
2.882899780273437500e+02,7.171998731791973114e-03
2.880662841796875000e+02,6.845710333436727524e-03
2.878426208496093750e+02,8.958406746387481689e-03
2.876189270019531250e+02,9.308849461376667023e-03
2.873952026367187500e+02,8.336758241057395935e-03
2.871715393066406250e+02,8.917565457522869110e-03
2.869478454589843750e+02,9.514130651950836182e-03
2.867241821289062500e+02,9.370851330459117889e-03
2.865004882812500000e+02,9.493366815149784088e-03
2.862767944335937500e+02,9.966517798602581024e-03
2.860531311035156250e+02,1.035660970956087112e-02
2.858294372558593750e+02,1.045240648090839386e-02
2.856057739257812500e+02,1.091457158327102661e-02
2.853820495605468750e+02,1.096666790544986725e-02
2.851583557128906250e+02,1.102929469197988510e-02
2.849346923828125000e+02,1.099428907036781311e-02
2.847109985351562500e+02,1.046961080282926559e-02
2.844873352050781250e+02,1.005518529564142227e-02
2.842636413574218750e+02,9.742866270244121552e-03
2.840399475097656250e+02,9.893881157040596008e-03
2.838162841796875000e+02,1.020124927163124084e-02
2.835925903320312500e+02,1.051114127039909363e-02
2.833689270019531250e+02,1.108692586421966553e-02
2.831452026367187500e+02,1.084595546126365662e-02
2.829215087890625000e+02,1.024780236184597015e-02
2.826978454589843750e+02,9.981921873986721039e-03
2.824741516113281250e+02,8.930407464504241943e-03
2.822504577636718750e+02,7.589498069137334824e-03
2.820267944335937500e+02,8.191559463739395142e-03
2.818031005859375000e+02,9.385859593749046326e-03
2.815794372558593750e+02,8.499051444232463837e-03
2.813557434082031250e+02,7.534080184996128082e-03
2.811320495605468750e+02,9.356562979519367218e-03
